f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,grid_failure_flag
-0.801912,0.445123,0.0736921,1.69195,0.582216,0.835267,0.172859,0.549611,-1.12482,0.0705127,-1.15768,-1.46139,1.41175,-1.33837,0.0937751,-1.45831,0.0272448,-0.074831,1.35893,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.6235,-0.424241,-0.828714,0.0821208,1.09886,0.287918,-0.220103,-0.419631,-1.08621,0.627809,-0.00183575,-1.66586,-1.41515,-0.89251,-1.44007,0.964229,-0.151274,0.554675,1.45469,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.534412,-1.40794,-0.206801,1.60011,-0.197938,0.126837,0.571276,1.61825,-0.254698,-0.506,-1.7356,-0.561974,-0.00169614,1.78266,-0.20564,0.274181,1.39983,0.202292,1.41221,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.979853,-0.638948,1.25887,-1.47823,-0.615064,1.25432,-0.0674423,0.826666,-0.405763,-1.71668,-0.579756,-0.000744787,-0.708422,-0.89251,0.65688,-0.247632,1.09159,0.565076,1.62338,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.24712,3.0922,0.103801,-0.0914447,0.458182,0.583442,-0.378798,1.33004,1.53105,-1.02486,-0.00183575,1.13185,-0.00169614,-1.33837,1.19717,1.5485,-0.863934,0.00319513,0.981319,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.06918,-1.46087,0.0536327,-1.08849,-0.197843,-0.778465,1.49254,1.24408,0.859539,-0.467566,-1.15768,-0.348606,-1.41515,-1.33837,1.68423,1.56221,1.02898,-0.686757,0.343617,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.69256,-0.665666,0.0775439,0.173047,0.355869,-0.230822,-0.974742,-0.387159,1.51737,-0.563652,0.576085,-1.24069,2.11848,-0.89251,-0.609382,0.31263,-1.20299,-0.233033,0.738651,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.69279,-0.160613,-0.31308,1.53616,2.64406,1.14608,0.0119303,1.42707,-0.548887,-0.986428,-0.579756,-0.682431,-0.00169614,1.3368,0.425826,0.902545,1.04916,1.24967,0.684359,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.60371,-0.631485,0.399283,0.883115,-1.29645,0.288544,1.33958,-0.90308,1.31529,1.08902,0.576085,-0.065923,0.705029,-0.000786814,1.17758,-0.576447,-0.643893,1.5599,-1.2127,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0.6235,-0.952157,0.325791,0.276145,0.890494,1.8133,0.469435,-0.71987,-0.967573,0.781545,0.576085,-0.408925,-0.708422,0.890936,-0.564976,1.5401,-0.529769,-0.462025,0.666475,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-1.51462,1.22146,-0.666147,-1.59456,-0.043739,1.50648,-1.27122,0.731264,-0.923377,-1.56294,0.576085,1.5062,-0.708422,-1.33837,-1.46822,0.376051,1.19321,3.87894,-1.57213,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.24712,0.0184041,-0.700029,1.64807,-0.359348,-0.733217,-0.569283,-0.735338,1.5277,-1.71668,-0.00183575,-0.000744787,-0.708422,-0.89251,0.872459,0.18171,-0.722505,0.213302,0.332931,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.35647,-0.190708,0.799165,0.249262,0.0324701,-0.20166,-0.101932,0.483123,-0.288416,0.22425,0.576085,-0.000744787,1.41175,-1.78423,-1.35522,0.888492,-0.829336,1.64038,-1.14671,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.69279,-1.29954,-1.15043,1.36964,0.539973,0.956095,1.62082,-0.123848,0.0455493,-0.0255728,-0.00183575,1.51553,2.11848,-1.33837,-0.339744,0.682201,-0.10408,0.0651828,1.66515,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.15826,-0.450031,1.00159,0.752345,1.01949,-0.659887,0.00181635,-0.329756,-1.2457,-1.14016,1.15401,-1.74239,0.705029,-1.33837,0.707626,-1.04846,-0.343723,-0.280326,0.403094,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.33621,-1.08846,-0.0948224,-0.397025,0.252866,-0.983833,0.117864,-1.40785,0.333883,0.474072,-1.15768,-0.542136,-0.708422,-0.446648,0.151992,1.69229,-0.696586,0.143315,0.193641,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.178059,0.823019,0.865069,-0.378876,-0.821057,0.797217,0.687123,-1.04437,0.944307,-1.63981,-0.00183575,0.822371,0.705029,-0.446648,-1.28477,-0.574699,-0.821515,1.93591,1.07966,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1.06894,0.727776,1.14647,1.36152,-0.48396,1.93788,-0.978551,-0.493723,0.525282,-0.236961,-0.00183575,-0.204485,-0.00169614,0.445075,-1.47022,-1.29596,-1.4121,0.351042,-0.97353,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.534412,-0.334824,1.61397,0.633463,-0.768176,0.692598,-0.80611,0.111467,-0.798299,0.55094,-1.7356,-1.64498,0.705029,-0.000786814,-0.19811,-1.30913,0.476103,-0.502087,-0.844451,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-1.24735,-1.37437,0.146408,-1.45753,-1.08636,-1.00253,-1.57014,1.54686,-1.71675,1.14667,1.15401,0.171412,-0.708422,2.22852,1.61758,1.3762,1.72423,-1.03746,-1.40398,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.801912,-0.147132,-1.4408,1.18341,1.80638,-1.51787,0.429609,-1.30104,0.381034,1.43493,1.73193,1.131,-0.00169614,-0.446648,-0.824346,1.2925,-1.1437,-0.495121,-1.6276,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.979853,-0.714697,0.945809,-0.785222,-0.405504,1.65347,-1.69495,0.238831,1.29401,-0.236961,1.15401,0.0297971,-0.708422,0.445075,-0.402294,0.241789,-0.167766,0.743253,1.5784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0889709,-0.0525741,0.833286,0.161067,-0.957399,0.132517,0.00181635,-0.986249,0.472687,-0.621303,-0.579756,-0.000744787,-0.00169614,-0.000786814,1.24451,0.493439,-0.34976,0.884914,-1.27284,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.178059,-0.284589,-1.32197,-1.30327,0.0674392,0.413504,-1.29164,0.666863,0.267522,-0.352263,-0.00183575,-0.000744787,-1.41515,-0.446648,0.568672,-1.15401,1.33726,0.0264724,-1.72082,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.69279,0.0566346,-0.443099,-0.65209,1.63886,-0.444633,1.65099,-0.175617,-1.43654,-0.64052,1.15401,1.32142,0.705029,0.890936,0.463604,-1.21524,0.631892,3.15988,-0.149363,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0889709,0.518061,0.880213,-0.59014,-0.0250964,0.304297,0.981415,1.22462,-1.05514,-0.755823,0.576085,0.844998,0.705029,2.67438,-0.528149,1.23517,-0.364514,-1.07912,-0.375095,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.000117387,-0.519037,1.21673,1.3999,-0.803901,-0.0632007,0.229852,-1.39163,0.772692,1.03137,-0.579756,-1.64214,-0.00169614,-0.000786814,0.539631,-1.33793,-0.628633,0.939237,1.02538,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.980088,0.0911827,1.63871,0.318012,-1.48758,-0.404277,-1.54813,-0.907731,0.0666816,-1.27468,-1.15768,-0.0323019,2.11848,-0.000786814,-1.70341,0.939728,1.26237,-1.12473,0.0401291,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0.6235,-0.168514,0.467136,-0.751546,-2.0558,0.0978845,1.28779,1.52588,0.288107,-1.50529,0.576085,1.23653,-0.00169614,-1.33837,-0.862428,0.138078,-0.16587,-0.315437,1.42556,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.801677,-1.46692,-1.4934,0.641685,0.615857,0.671458,0.200778,0.027905,-0.480247,-1.71668,0.576085,-0.747838,-0.708422,-0.000786814,-0.969958,0.597715,0.778081,0.103115,0.99582,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1.15803,1.01431,-1.37106,0.169738,1.0467,-0.766039,1.23557,-0.295857,-0.978882,1.03137,1.73193,-0.000744787,0.705029,0.890936,0.423895,-1.30973,1.30229,-1.12064,0.0250797,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-1.69279,0.543178,1.72761,-1.53085,0.75254,0.336573,1.08106,-0.73522,0.0428995,-0.00635566,1.15401,-0.000744787,1.41175,0.890936,-0.341905,1.43674,1.44642,-0.377778,1.10049,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
-1.51462,-0.3656,1.58807,-0.520886,-1.77207,-1.35696,0.691106,-1.01786,-0.683955,-0.755823,1.15401,-1.30819,-0.708422,-0.000786814,0.530777,-0.729893,-1.06399,0.0339436,-0.824689,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.06894,-0.7427,1.34478,1.52552,0.0737616,0.704035,-0.889786,0.506938,1.31869,-0.602086,1.15401,0.499681,-0.00169614,0.445075,1.71648,0.493618,0.887509,-0.725216,0.307535,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.000117387,0.11837,-0.471611,0.777413,-0.186279,-1.05783,-1.44781,-1.26831,-1.3395,-1.62059,0.576085,0.222984,-0.00169614,-1.33837,-0.454445,-0.784627,-1.11078,-0.542627,-0.2258,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.267382,-0.290517,0.326351,0.937903,-0.956838,-0.734752,-0.204331,-0.115984,-1.47225,-0.736606,1.15401,-0.609081,-0.708422,-0.000786814,0.52442,1.14982,0.405086,-0.714845,-1.45712,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.51438,0.105452,-0.693649,1.02352,-1.36734,0.423765,-1.33092,0.88018,0.0632977,-0.871125,1.15401,-0.287656,-0.708422,0.445075,-1.05926,1.41112,1.58497,-0.414809,1.00633,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1.60347,0.292488,1.23723,-1.20932,0.870152,-1.14726,0.583923,0.887288,1.68291,-0.0447899,0.576085,0.90788,-1.41515,0.445075,0.45331,0.85939,1.32932,-1.25358,0.272796,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.891,-0.665828,-0.454671,-0.128162,1.47903,0.0528152,1.41041,0.43041,-0.849422,0.55094,-0.00183575,-1.25991,-1.41515,-0.89251,1.07875,0.0111563,1.07146,0.429778,0.88861,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.801677,-0.410187,0.502697,1.49793,1.27251,0.96228,0.149452,-1.11027,1.64778,0.320335,-0.579756,0.653417,0.705029,0.445075,-0.575078,1.65061,0.616557,-0.382636,-1.60671,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.06894,-0.847706,0.588835,0.51949,-0.451145,0.108576,-0.476328,0.122186,-1.59551,-0.352263,0.576085,-0.000744787,-0.708422,-0.000786814,-1.50433,0.958185,0.853486,-1.15681,0.990541,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.623735,-0.605064,0.705609,0.918443,1.19309,-0.182043,-0.599916,0.531104,1.52765,1.45414,-0.579756,1.33504,0.705029,0.445075,-0.608291,-0.788175,0.877888,1.22249,-0.551799,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.979853,-0.390465,-0.0985865,-0.789899,0.178063,-0.476059,-1.17014,-1.30689,-0.976449,0.627809,-1.15768,1.30576,-0.00169614,-0.89251,1.73242,-0.779836,-1.04934,1.03849,-0.213613,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.42553,-0.24045,0.268504,1.02949,1.29146,-0.111991,1.18499,-1.38891,1.10942,0.531723,-1.7356,-0.88878,-0.00169614,-0.000786814,-0.325884,-1.1324,0.0198215,-0.974942,-1.36427,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.178294,1.84162,-1.57748,1.68467,-0.142015,0.947888,0.00181635,-1.16215,-0.632155,-1.25547,1.15401,-0.33143,0.705029,-0.89251,-0.321175,0.293986,0.443247,1.07547,-1.33415,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.801912,0.721182,-1.32921,-1.4952,-0.831924,-0.506201,0.00181635,0.286563,-0.545492,-1.10173,-0.00183575,1.5571,-1.41515,-0.446648,-1.67116,0.329787,0.846764,-0.129054,0.646965,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.178294,-1.08497,0.239724,1.57222,-1.99965,1.26083,-0.414474,1.13437,-0.767837,-0.0255728,-0.00183575,-0.911073,-0.00169614,1.78266,-0.95766,-1.63051,-0.723173,-0.226267,1.64493,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1.51438,0.0358658,1.58344,-0.0612545,-1.60433,1.15127,1.64249,0.991519,0.0474136,-0.813474,1.73193,-0.256078,-0.00169614,0.890936,-0.197398,0.0188866,-0.977939,-1.17599,-1.30933,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.15803,0.816234,1.7013,-1.41833,1.04917,1.64913,1.03956,-0.145633,-0.377051,1.20432,-0.00183575,-0.831287,-1.41515,-0.446648,1.50833,1.19483,-0.215932,0.659218,-0.877754,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1.51438,-0.265903,-1.61702,-0.532548,0.671292,-0.0918928,0.100163,-0.530567,-1.66205,-0.890342,-0.579756,0.235471,-0.00169614,0.890936,-1.46185,-1.6458,0.538808,-0.514948,0.81791,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.51462,-0.542455,-1.55041,-1.45745,0.37539,1.74238,-0.958608,0.855518,1.23629,1.03137,0.576085,1.22888,0.705029,-0.000786814,0.986586,-0.741587,0.787925,-1.08263,-0.710417,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.69279,-1.42321,1.44761,0.457909,-0.274373,-0.482801,1.61329,1.37704,1.43798,-0.909559,-0.579756,0.569217,3.53193,-1.33837,-0.766035,1.19644,0.625274,-0.0172504,1.11654,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
-0.0892056,-1.59246,0.777447,1.3449,0.194297,0.270895,-1.18037,1.6349,-0.647613,-0.409915,-0.00183575,1.47868,0.705029,-0.000786814,1.29613,-0.0434446,0.236042,-1.12262,1.17125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.24735,-1.38795,-1.49685,1.5202,-0.0473918,-0.289241,-1.46495,0.881363,-0.454168,1.49258,-0.579756,1.20599,1.41175,-0.446648,-1.5642,0.754362,-1.64786,-0.426124,-1.20199,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.891,0.0397093,-1.5582,1.19956,-0.586583,-0.16351,1.77195,0.127842,0.729738,-1.71668,1.73193,-1.82741,-0.708422,-0.89251,0.233321,-0.635038,0.506556,0.258208,-1.1267,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.51438,0.368181,-1.36196,1.6852,-1.28624,0.227335,-1.36167,0.310752,-0.844359,0.877631,-0.00183575,-1.7617,0.705029,1.3368,-0.552851,-0.754557,0.612974,-0.376215,-0.871815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.712823,-1.59911,-0.0712462,1.48872,-1.02995,-0.200882,1.45781,-0.202061,0.508865,0.454855,-1.15768,0.65954,-0.708422,-0.000786814,1.09353,0.95261,1.54724,-0.375061,-0.648238,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.267382,-1.08137,0.470265,0.938436,-0.133253,-0.84106,-1.01051,1.31077,-1.64807,-1.52451,-0.00183575,0.22171,0.705029,-0.89251,1.31163,1.56093,0.954631,-1.31877,-1.39245,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6235,-0.474702,-0.0943794,0.172769,-0.766746,-1.51962,0.944036,0.452188,0.643521,1.68475,1.73193,0.11,-0.708422,-0.000786814,-1.68925,-0.111406,0.616395,0.878303,-0.43253,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.60371,1.0011,-0.792406,1.12041,-2.13625,0.289994,-0.86179,0.818134,0.531294,-1.35155,0.576085,1.4515,0.705029,-0.000786814,-0.572704,-0.376175,-1.47881,-0.236052,1.14205,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.445324,1.54024,-0.980928,-0.941661,0.949159,-1.78242,-1.09873,-1.60017,1.32575,0.397203,1.15401,-0.000744787,0.705029,-0.89251,1.47995,1.25218,-0.337982,-0.665842,0.0347848,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.712589,-1.02446,-0.559179,0.501095,-0.630705,1.22785,0.00181635,1.72409,0.527511,1.56945,-0.579756,-0.0136469,1.41175,-0.000786814,0.715554,-0.239175,0.64947,-0.500338,1.02476,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1.51438,0.487949,-1.18735,-0.592183,-0.719019,1.29386,-0.774236,-1.25396,-0.288249,1.08902,0.576085,-1.02614,-0.00169614,-0.89251,-1.05794,1.21248,1.66019,-0.0830797,1.65975,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.51438,-0.293253,-1.50495,0.0359055,-1.49502,0.597607,-1.17446,0.440127,0.92611,1.43493,1.15401,-0.54504,-0.00169614,-0.000786814,-0.52988,-0.0498458,-1.58655,-0.013165,-1.34596,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.267382,-0.257707,-1.70219,1.66821,0.297559,0.103905,-0.919872,-0.398241,0.72771,0.0320785,-0.00183575,1.4391,0.705029,-0.000786814,0.452532,-0.955971,-0.303697,-0.468392,0.0527386,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.33644,-0.773808,-1.51057,-1.52012,1.58379,-0.418956,0.513176,1.24413,-0.378022,-1.52451,0.576085,-0.300965,-0.708422,0.445075,1.25711,-0.254012,-0.4294,3.1975,0.570305,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.0892056,-1.97626,0.334138,-1.23729,0.358179,0.846868,1.11218,-1.67546,-1.66624,-1.08251,0.576085,1.81395,-0.00169614,-0.000786814,1.62831,-0.159586,0.514299,-0.249662,-1.67831,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.42553,0.837252,-0.45216,0.935859,-0.389133,-1.97568,-1.23528,-1.65204,1.03524,0.570157,-0.00183575,0.356363,-0.708422,-0.89251,0.770573,-1.60796,1.35704,-0.739936,1.15946,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.69256,1.49094,-1.43579,-0.125558,1.03638,0.773249,0.51063,1.29925,-0.844479,-0.64052,0.576085,-0.33864,-0.00169614,0.890936,-0.460166,-0.427316,-0.56738,-1.30616,-0.541005,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.60347,-0.621366,0.0427055,-0.652349,-1.93657,-1.30195,1.3589,1.69879,1.63737,0.281901,-1.15768,-0.681147,-0.00169614,-0.446648,-0.968122,-0.381709,0.47441,-0.363343,0.892732,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0.890765,0.213714,0.199754,1.37121,1.22308,-0.844071,1.59738,-1.2344,-1.01198,-0.525217,-0.579756,1.64334,1.41175,-0.446648,-1.04113,0.0349965,-1.3553,-0.754777,-0.495643,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.06894,1.18442,-0.0572337,-1.5604,0.505301,0.270989,-1.1635,1.57924,1.48713,0.55094,0.576085,-0.567755,-0.708422,1.3368,0.651622,1.18324,0.107935,1.56051,0.474026,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.51438,1.26401,-1.17483,1.43217,0.163887,-0.10208,-1.20397,-0.605808,-0.624985,0.839197,0.576085,1.62327,-0.00169614,-0.89251,0.751902,-0.877752,0.497767,1.29596,-0.29365,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.6235,-0.348599,1.35178,0.601246,-0.279073,-0.341294,0.00181635,-0.910233,-0.911326,-0.333046,-0.00183575,1.06392,-0.00169614,-0.000786814,-1.04682,-0.326827,1.42854,-0.971531,-1.57524,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1.06894,-1.43021,-0.74874,-0.241733,-0.214715,0.175802,-1.15632,0.137705,-0.855601,0.0512956,1.15401,-0.805637,-0.708422,1.78266,-0.280962,0.51283,0.148711,0.196105,-0.629316,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-0.801912,-0.56692,1.05312,-1.18998,0.860004,1.6781,0.00181635,1.18557,-1.64743,1.6271,2.30985,0.0734852,-1.41515,1.78266,0.22361,-0.429661,-1.46813,0.0339235,1.4871,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.623735,1.81326,0.578021,-0.591868,-0.3263,-0.448869,-1.70235,1.19655,0.303598,-1.60138,0.576085,-1.57554,2.11848,0.890936,0.985217,-1.65606,-0.883777,0.179612,0.603643,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1.33621,0.0300104,-0.173879,0.941586,0.0816438,1.66417,0.00181635,0.360529,-1.36347,-1.46686,-1.15768,0.213428,-1.41515,-0.446648,0.703164,-1.33996,-1.22883,-0.0360223,0.789826,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.267382,-1.8028,-0.850734,-0.607485,-0.850573,-0.5152,-0.360675,1.42797,1.52601,-0.794257,0.576085,0.730752,-1.41515,1.78266,0.0553819,-1.65397,0.162772,-0.16374,0.455914,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.890765,0.759852,0.520871,0.797021,0.649001,-0.646634,-0.92392,-0.159259,1.24143,-0.794257,-0.579756,-1.43177,-0.00169614,-0.89251,-0.847003,-1.26489,-1.05253,0.570454,-1.65906,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.178294,-1.84817,1.49034,-1.46036,0.371599,1.05765,1.11145,-0.715392,1.11973,-1.71668,-0.00183575,-1.17438,0.705029,0.890936,0.846948,-0.7314,-0.970247,1.11173,-1.07394,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.51438,0.203165,1.07043,-0.550439,2.23006,0.10547,-1.48479,-1.04641,-0.843559,-1.21703,-0.00183575,-1.78929,-0.00169614,-0.000786814,-1.70256,0.552335,-0.606706,0.664912,-0.823268,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.890765,0.191678,0.762131,0.033595,1.29906,-2.31192,0.00374466,0.780368,0.626843,-1.52451,-0.00183575,-1.82118,-0.708422,-1.78423,-0.589008,0.790909,-0.738024,-0.999573,1.73671,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.534412,0.106177,-0.777726,0.916301,-0.00822741,0.00316675,1.21973,1.41374,1.0277,-0.813474,-1.15768,0.328741,-0.00169614,-0.446648,-1.51486,-1.25264,-0.630317,-1.24309,-0.202432,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.35647,-0.0275678,0.767085,-0.558905,-0.666329,-0.829518,-0.594304,1.45099,0.198328,1.12745,0.576085,-0.106161,-1.41515,-0.89251,0.776989,1.52339,1.08643,-0.43973,-0.334095,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.801912,-1.47508,1.0059,-0.871241,1.17985,-1.03656,1.00657,1.19237,-0.498666,-0.736606,-0.00183575,0.428189,3.53193,1.3368,-0.432115,0.099547,0.713109,0.751486,1.26164,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.42553,4.40096,-1.4965,-0.701346,0.96447,1.39765,-1.2619,-0.0105184,0.89722,-0.17931,-0.00183575,-0.731999,-0.708422,0.445075,-0.0508074,1.03092,1.11322,-1.23765,1.21472,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.445559,-0.145795,0.266207,0.51602,-0.09384,-1.09845,-0.823956,0.469903,1.61645,-1.10173,-0.00183575,-0.0555773,-0.708422,0.445075,-1.66704,-0.631842,-0.681646,2.00266,-0.597934,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-0.712823,0.421762,0.0471761,-1.06945,0.0459392,-0.0556514,-0.277335,-0.210695,-0.0723324,1.33884,0.576085,0.17474,-0.00169614,-0.000786814,1.57746,-0.772518,-0.923467,-0.66622,0.697175,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.6235,-1.35021,1.01583,1.14903,0.521153,-1.65832,-0.598469,1.17662,-0.438341,0.358769,-0.00183575,-0.571232,0.705029,-0.000786814,0.795975,-0.192245,0.138384,-0.578957,1.04934,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
-1.42553,1.9071,0.541948,0.69545,1.28567,-0.299882,0.0503769,-0.774951,1.10067,-0.467566,1.15401,-1.60825,-0.00169614,1.3368,1.60576,-1.61117,1.18482,-0.873578,1.43899,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.33621,-0.681507,0.620547,0.00408485,0.840867,1.97497,-0.145274,-1.24926,-1.26425,1.60788,-0.579756,-1.28875,-0.00169614,1.78266,1.25462,0.5404,-1.47311,-0.125939,1.12138,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0889709,-0.317484,-0.0965061,0.551096,-0.454819,1.42086,1.57275,0.541586,1.34049,1.68475,1.73193,1.45024,-1.41515,-0.89251,1.20016,-1.57184,1.68674,-0.878097,0.726482,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1.42529,0.591388,1.52124,0.0151243,-0.628074,-0.60334,0.00181635,0.274523,-1.48524,0.68546,2.30985,-0.810137,1.41175,-0.446648,-0.335379,0.437929,1.04199,0.308944,1.54857,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
-1.60371,0.0932262,-1.4025,-0.00351204,-0.431514,1.11336,-1.3624,-0.699832,-1.25865,1.20432,-0.579756,0.26346,2.82521,0.445075,-0.487644,0.254673,-0.4662,-1.21331,-1.61228,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1.69256,1.48462,-1.06803,-1.28138,-1.37718,2.17731,-1.42324,0.0446183,-0.445833,0.589374,-0.00183575,-1.52784,1.41175,-1.33837,1.17602,0.219662,1.30372,-0.0776164,-0.947662,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.712589,0.777339,1.24951,-0.233846,1.36744,0.171737,-1.80306,1.58898,-1.52439,0.454855,-0.579756,1.55526,-0.708422,0.890936,0.219926,1.16455,-0.397091,0.146899,0.857701,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
